tweet_id,text,created_at,state,party_mentioned,retweets,likes,text_clean,text_processed,sentiment,sentiment_score,dominant_topic,topic_probability,date
tweet_115,Voter registration deadline is next month. #Democrat2024 #Election2024,2025-05-04 17:25:07.688582,Texas,Democrat,50,80,voter registration deadline is next month democrat election,voter registration deadline next month democrat,neutral,0.9037363529205322,2,0.950038,2025-05-04
tweet_116,Voter registration deadline is next month. #Democrat2024 #Election2024,2025-05-03 17:25:07.688660,California,Democrat,73,272,voter registration deadline is next month democrat election,voter registration deadline next month democrat,neutral,0.9037363529205322,2,0.950038,2025-05-03
tweet_117,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-21 17:25:07.688901,Pennsylvania,Democrat,65,204,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.9279941,2025-05-21
tweet_118,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-08 17:25:07.688998,California,Independent,22,182,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.9591121,2025-05-08
tweet_119,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-11 17:25:07.689087,Florida,Democrat,3,183,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721626,2025-05-11
tweet_120,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-04-28 17:25:07.689167,Texas,Independent,60,121,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.9572162,2025-04-28
tweet_121,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-09 17:25:07.689251,Florida,Republican,41,316,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-09
tweet_122,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-18 17:25:07.689332,Florida,Republican,89,45,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-18
tweet_123,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-04-30 17:25:07.689412,California,Republican,25,248,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-04-30
tweet_124,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-11 17:25:07.689491,Pennsylvania,Independent,80,25,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.9572162,2025-05-11
tweet_125,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-04-28 17:25:07.689569,Florida,Independent,78,302,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-04-28
tweet_126,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-13 17:25:07.689650,Texas,Independent,25,13,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-13
tweet_127,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-24 17:25:07.689738,New York,Independent,17,293,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.9591121,2025-05-24
tweet_128,Terrible policy decision. This will hurt the economy. #Independent2024 #Election2024,2025-05-22 17:25:07.689820,Florida,Independent,73,38,terrible policy decision this will hurt the economy independent election,terrible policy decision hurt economy independent,negative,0.9372010231018066,0,0.947775,2025-05-22
tweet_129,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-15 17:25:07.689949,California,Democrat,16,12,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-15
tweet_130,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-24 17:25:07.690033,California,Democrat,17,110,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.9272873,2025-05-24
tweet_131,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-19 17:25:07.690112,California,Independent,82,41,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.9448747,2025-05-19
tweet_132,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-25 17:25:07.690191,New York,Democrat,55,314,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-25
tweet_133,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-26 17:25:07.690270,Pennsylvania,Republican,21,276,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-26
tweet_134,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-16 17:25:07.690354,California,Democrat,2,242,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-16
tweet_135,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-21 17:25:07.690437,Texas,Independent,83,219,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.927994,2025-05-21
tweet_136,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-05-03 17:25:07.690516,New York,Democrat,61,440,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-05-03
tweet_137,Campaign rally scheduled for this weekend. #Democrat2024 #Election2024,2025-05-08 17:25:07.690598,Pennsylvania,Democrat,43,132,campaign rally scheduled for this weekend democrat election,rally scheduled weekend democrat,neutral,0.91180819272995,1,0.93232405,2025-05-08
tweet_138,Finally a candidate who listens to working people! #Independent2024 #Election2024,2025-05-07 17:25:07.690703,California,Independent,19,112,finally a candidate who listens to working people independent election,finally listens working people independent,positive,0.600748598575592,4,0.94134796,2025-05-07
tweet_139,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-13 17:25:07.690787,Pennsylvania,Democrat,10,355,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477752,2025-05-13
tweet_140,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-21 17:25:07.690902,Texas,Republican,9,260,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-05-21
tweet_141,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-14 17:25:07.690989,Texas,Democrat,83,320,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-14
tweet_142,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-18 17:25:07.691075,New York,Republican,14,407,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-18
tweet_143,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-10 17:25:07.691156,Pennsylvania,Democrat,61,443,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721626,2025-05-10
tweet_144,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-18 17:25:07.691235,Texas,Independent,75,482,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-18
tweet_145,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-19 17:25:07.691315,New York,Republican,13,315,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-19
tweet_146,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-22 17:25:07.691395,New York,Republican,77,409,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-22
